judge_label,split_id,dev_models,test_models,dev_size,test_size,n_questions,topdisc_rho,topdisc_tau,topdisc_pairwise_acc,topdisc_top1_match,random_trials,random_mean_rho,random_std_rho,random_min_rho,random_max_rho,random_p05_rho,random_p95_rho,random_mean_tau,random_mean_pairwise_acc,random_mean_top1_match,topdisc_beats_random_trial_rate
internlm20b,1,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct","Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.997,0.02431049156228643,0.8,1.0,1.0,1.0,0.995,0.9975,1.0,0.015
internlm20b,1,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct","Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.804,0.23829393613770367,-0.3999999999999999,1.0,0.39000000000000024,1.0,0.8036666666666666,0.8816666666666667,0.815,0.6
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.934,0.11850738373620437,0.19999999999999996,1.0,0.8,1.0,0.9243333333333333,0.9545833333333333,0.92,0.29
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.956,0.08979977728257457,0.4,1.0,0.8,1.0,0.945,0.9679166666666666,0.975,0.21
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.967,0.07423610981186984,0.8,1.0,0.8,1.0,0.9533333333333334,0.9745833333333334,0.945,0.165
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.992,0.03919183588453084,0.8,1.0,1.0,1.0,0.99,0.9941666666666666,0.985,0.04
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,2,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat","SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.611,0.40159556770462496,-1.0,1.0,-0.3999999999999999,1.0,nan,0.7995833333333333,0.78,0.37
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.788,0.2320689552697646,-0.8,1.0,0.4,1.0,0.7506666666666666,0.8645833333333334,0.91,0.695
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.8330000000000001,0.1694432058242525,-0.19999999999999996,1.0,0.4,1.0,0.7806666666666666,0.8816666666666667,0.935,0.655
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.8390000000000001,0.15322858741109635,0.19999999999999996,1.0,0.5900000000000002,1.0,0.7796666666666666,0.8825000000000001,0.945,0.66
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.885,0.10665364503850769,0.4,1.0,0.8,1.0,0.8196666666666667,0.9075,0.985,0.56
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.91,0.09949874371066197,0.8,1.0,0.8,1.0,0.8566666666666667,0.9266666666666666,1.0,0.45
internlm20b,3,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.77,0.2643860813280457,-0.3999999999999999,1.0,0.19999999999999996,1.0,0.7561666666666667,0.8554166666666667,0.89,0.205
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.845,0.19742087022399632,0.19999999999999996,1.0,0.4,1.0,0.7946666666666666,0.8933333333333333,0.95,0.515
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.903,0.135613421164721,0.4,1.0,0.8,1.0,0.8633333333333333,0.9275,0.985,0.415
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.904,0.11825396399275584,0.4,1.0,0.8,1.0,0.856,0.9241666666666667,1.0,0.445
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.9,0.09999999999999998,0.8,1.0,0.8,1.0,0.845,0.9195833333333333,1.0,0.5
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.927,0.0962860322165162,0.8,1.0,0.8,1.0,0.88,0.9395833333333333,1.0,0.365
internlm20b,4,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.631,0.3487678310853798,-0.8,1.0,0.0,1.0,0.6226666666666667,0.7870833333333334,0.665,0.395
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,1.0,1.0,1.0,1.0,200,0.8,0.2340939982143925,-0.3999999999999999,1.0,0.4,1.0,0.7593333333333333,0.86875,0.81,0.605
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.8260000000000001,0.18034411551253896,0.0,1.0,0.4,1.0,0.7626666666666666,0.8745833333333334,0.815,0.66
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.868,0.12073110618229255,0.4,1.0,0.8,1.0,0.7993333333333333,0.89625,0.86,0.61
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.897,0.111314868728306,0.4,1.0,0.8,1.0,0.8396666666666667,0.9175,0.92,0.495
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.932,0.09474175425861607,0.8,1.0,0.8,1.0,0.89,0.9441666666666667,0.985,0.34
internlm20b,5,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,granite-3.1-8b-instruct","SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.724,0.2990384590650507,-0.8,1.0,0.19999999999999996,1.0,0.734,0.84125,0.77,0.735
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.861,0.15645766200477368,0.19999999999999996,1.0,0.4,1.0,0.8413333333333333,0.90625,0.9,0.57
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.909,0.13083959645306154,0.4,1.0,0.8,1.0,0.899,0.9395833333333333,0.945,0.395
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.921,0.11471268456452406,0.4,1.0,0.8,1.0,0.8983333333333333,0.9429166666666666,0.96,0.365
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.9480000000000001,0.09431860898041275,0.4,1.0,0.8,1.0,0.94,0.96375,0.975,0.25
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.968,0.07332121111929342,0.8,1.0,0.8,1.0,0.9566666666666667,0.9758333333333333,1.0,0.16
internlm20b,6,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.515,0.44201244326376155,-1.0,1.0,-0.4099999999999997,1.0,0.5338333333333333,0.7425,0.75,0.555
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.673,0.3612076964850002,-1.0,1.0,0.0,1.0,0.6576666666666666,0.8116666666666666,0.87,0.73
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.6910000000000001,0.3303316515261594,-0.8,1.0,0.0,1.0,0.6531666666666667,0.8183333333333334,0.915,0.35
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.754,0.27034052600377917,-0.3999999999999999,1.0,0.19999999999999996,1.0,0.7066666666666667,0.84375,0.95,0.225
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,0.8,1.0,0.9166666666666666,1.0,200,0.864,0.20664946164943182,0.19999999999999996,1.0,0.4,1.0,0.8386666666666667,0.9095833333333333,0.995,0.115
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.9400000000000001,0.13416407864998736,0.19999999999999996,1.0,0.8,1.0,0.924,0.95875,1.0,0.23
internlm20b,7,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.737,0.29971820098218926,-0.6000000000000001,1.0,0.19999999999999996,1.0,0.7031666666666666,0.8329166666666666,0.825,0.66
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.89,0.16941074346097415,0.0,1.0,0.4,1.0,0.8496666666666667,0.9166666666666666,0.93,0.41
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.903,0.1535936196591512,0.0,1.0,0.8,1.0,0.8613333333333333,0.92125,0.955,0.385
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.918,0.12031624994156025,0.4,1.0,0.8,1.0,0.8726666666666667,0.9325,0.985,0.37
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.962,0.0784601809837321,0.8,1.0,0.8,1.0,0.9366666666666666,0.9645833333333333,0.995,0.19
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.973,0.06834471449936709,0.8,1.0,0.8,1.0,0.955,0.97625,1.0,0.135
internlm20b,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,1.0,1.0,1.0,1.0,200,0.595,0.34781460578877366,-0.8,1.0,0.0,1.0,0.5523333333333333,0.7570833333333333,0.585,0.81
internlm20b,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,0.8,1.0,0.9166666666666666,1.0,200,0.73,0.2495996794869737,0.19999999999999996,1.0,0.19999999999999996,1.0,0.6849999999999999,0.8283333333333334,0.575,0.285
